Status,City,State
delivered,belo horizonte,MG
delivered,guaruja,SP
delivered,volta redonda,RJ
delivered,sao felix do xingu,PA
delivered,governador valadares,MG
delivered,itapecerica da serra,SP
delivered,ribeirao preto,SP
delivered,sete lagoas,MG
delivered,resende,RJ
delivered,teresina,PI
delivered,rolandia,PR
delivered,sao vicente,SP
delivered,rio das pedras,SP
delivered,matao,SP
delivered,belo horizonte,MG
delivered,laranjeiras do sul,PR
delivered,sao paulo,SP
delivered,sao joao da boa vista,SP
delivered,valinhos,SP
delivered,rio de janeiro,RJ
delivered,nova iguacu,RJ
delivered,maringa,PR
delivered,niteroi,RJ
delivered,igrejinha,RS
delivered,itajai,SC
unavailable,ipira,BA
delivered,curitiba,PR
delivered,russas,CE
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,jau,SP
delivered,ribeirao preto,SP
delivered,curitiba,PR
delivered,capitao leonidas marques,PR
delivered,campinas,SP
delivered,anapolis,GO
delivered,sao paulo,SP
delivered,sao goncalo,RJ
delivered,caxias do sul,RS
delivered,nova ponte,MG
delivered,porto alegre,RS
delivered,rio de janeiro,RJ
delivered,campos dos goytacazes,RJ
delivered,biguacu,SC
delivered,santo antonio de jesus,BA
delivered,sorocaba,SP
delivered,sao paulo,SP
delivered,paraiba do sul,RJ
delivered,ouro,SC
delivered,sao paulo,SP
delivered,macatuba,SP
delivered,sao paulo,SP
delivered,nova bandeirantes,MT
delivered,pederneiras,SP
delivered,catanduva,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao jose do rio claro,MT
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,uba,MG
delivered,taubate,SP
delivered,itapipoca,CE
delivered,novo horizonte,SP
delivered,sao paulo,SP
delivered,rio claro,SP
delivered,itajai,SC
delivered,sao paulo,SP
delivered,alegrete,RS
delivered,sao carlos,SP
delivered,sao paulo,SP
unavailable,sao paulo,SP
delivered,sao paulo,SP
delivered,florianopolis,SC
delivered,senges,PR
delivered,itaquaquecetuba,SP
delivered,barra mansa,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,suzano,SP
delivered,caxias do sul,RS
delivered,pindamonhangaba,SP
delivered,sao paulo,SP
delivered,macae,RJ
delivered,osasco,SP
delivered,salvador,BA
delivered,nova era,MG
delivered,campo grande,MS
delivered,santos,SP
delivered,santo andre,SP
delivered,joao pessoa,PB
delivered,campinas,SP
delivered,sorocaba,SP
delivered,timon,MA
delivered,salvador,BA
invoiced,sao roque,SP
delivered,sao bernardo do campo,SP
delivered,porto alegre,RS
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,caucaia,CE
delivered,catanduva,SP
delivered,rio acima,MG
delivered,nova iguacu,RJ
delivered,santa maria de jetiba,ES
delivered,joinville,SC
delivered,sao paulo,SP
delivered,taboao da serra,SP
delivered,santana do livramento,RS
delivered,cachoeiro de itapemirim,ES
unavailable,sao paulo,SP
delivered,porto alegre,RS
delivered,campos dos goytacazes,RJ
delivered,sao paulo,SP
delivered,juiz de fora,MG
delivered,rio de janeiro,RJ
delivered,santo andre,SP
delivered,sao jose dos pinhais,PR
delivered,sao paulo,SP
delivered,ribeirao preto,SP
delivered,sao goncalo,RJ
delivered,sao paulo,SP
delivered,guaratingueta,SP
delivered,santo antonio da alegria,SP
delivered,fortaleza,CE
delivered,rio de janeiro,RJ
delivered,teresina,PI
delivered,agua boa,MT
delivered,sao jose dos campos,SP
delivered,sao joao de meriti,RJ
delivered,itapagipe,MG
delivered,salvador,BA
delivered,jales,SP
delivered,conchal,SP
delivered,rio de janeiro,RJ
delivered,guarulhos,SP
delivered,nova iguacu,RJ
delivered,americana,SP
delivered,varzea da palma,MG
delivered,petropolis,RJ
shipped,curitiba,PR
delivered,rio de janeiro,RJ
delivered,carmo do rio claro,MG
delivered,jundiai,SP
delivered,belem,PA
delivered,presidente prudente,SP
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,recife,PE
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,serra,ES
delivered,indaial,SC
delivered,niteroi,RJ
delivered,salvador,BA
delivered,jacarei,SP
delivered,belo horizonte,MG
delivered,niteroi,RJ
unavailable,novo hamburgo,RS
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,viamao,RS
delivered,bandeira do sul,MG
delivered,sao carlos,SP
delivered,londrina,PR
delivered,belo horizonte,MG
delivered,vargem bonita,SC
delivered,cantagalo,RJ
delivered,coxim,MS
delivered,primavera do leste,MT
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sorocaba,SP
delivered,rio de janeiro,RJ
delivered,curaca,BA
delivered,osasco,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,porto alegre,RS
delivered,diadema,SP
delivered,unai,MG
delivered,paracatu,MG
delivered,uberaba,MG
delivered,sao paulo,SP
delivered,campinas,SP
delivered,campos dos goytacazes,RJ
delivered,salvador,BA
delivered,sete lagoas,MG
delivered,belo horizonte,MG
delivered,sao paulo,SP
shipped,belo horizonte,MG
delivered,pontal,SP
delivered,papucaia,RJ
delivered,cachoeirinha,RS
delivered,ilheus,BA
delivered,carapicuiba,SP
delivered,general carneiro,PR
delivered,sao paulo,SP
delivered,mafra,SC
delivered,rio de janeiro,RJ
delivered,carutapera,MA
delivered,americana,SP
delivered,recife,PE
delivered,santos,SP
delivered,brasilia,DF
delivered,miguel pereira,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,tapiratiba,SP
delivered,cuiaba,MT
delivered,belo horizonte,MG
delivered,sao paulo,SP
unavailable,ribeirao pires,SP
delivered,sao sebastiao,SP
delivered,carapicuiba,SP
delivered,embu das artes,SP
delivered,mossoro,RN
delivered,sao paulo,SP
delivered,quixada,CE
delivered,guaratingueta,SP
delivered,sao paulo,SP
delivered,quinta do sol,PR
delivered,sao caetano do sul,SP
delivered,londrina,PR
delivered,rio de janeiro,RJ
delivered,santo andre,SP
delivered,pelotas,RS
delivered,sao paulo,SP
delivered,sao gabriel,RS
delivered,teresina,PI
delivered,contagem,MG
delivered,belem,PA
unavailable,canoas,RS
delivered,sao paulo,SP
delivered,cachoeira do sul,RS
delivered,sao paulo,SP
delivered,curitiba,PR
delivered,gurupi,TO
delivered,sao bernardo do campo,SP
delivered,sorocaba,SP
delivered,recife,PE
delivered,resplendor,MG
delivered,vila velha,ES
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,santo andre,SP
delivered,ijui,RS
delivered,belem,PA
delivered,conselheiro lafaiete,MG
delivered,porto alegre,RS
delivered,cascavel,PR
delivered,arapiraca,AL
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,tramandai,RS
delivered,sao paulo,SP
delivered,niteroi,RJ
delivered,sao bento do sul,SC
delivered,lagoa santa,MG
delivered,sete lagoas,MG
delivered,contagem,MG
delivered,goiania,GO
delivered,vitoria,ES
delivered,abelardo luz,SC
delivered,rio de janeiro,RJ
delivered,curitiba,PR
delivered,santo amaro de campos,RJ
delivered,valinhos,SP
delivered,ipiacu,MG
delivered,guaratingueta,SP
delivered,borda da mata,MG
delivered,jundiai,SP
delivered,brasilia,DF
delivered,niteroi,RJ
delivered,engenheiro coelho,SP
delivered,sao paulo,SP
delivered,pirapora,MG
delivered,mogi das cruzes,SP
delivered,pirassununga,SP
delivered,dracena,SP
delivered,barueri,SP
delivered,goiania,GO
delivered,porto alegre,RS
delivered,rio de janeiro,RJ
delivered,serrana,SP
delivered,quatis,RJ
delivered,palhoca,SC
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,cotia,SP
delivered,tupa,SP
delivered,sao paulo,SP
delivered,nova cantu,PR
delivered,guarapuava,PR
delivered,santa cruz do sul,RS
delivered,guaira,SP
delivered,rio claro,SP
delivered,campinas,SP
delivered,dracena,SP
delivered,itu,SP
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,cuiaba,MT
delivered,belo horizonte,MG
delivered,campinas,SP
delivered,guarulhos,SP
delivered,sao jose do rio preto,SP
delivered,paranavai,PR
delivered,sao gabriel,RS
delivered,venancio aires,RS
delivered,osasco,SP
delivered,sao paulo,SP
delivered,guaruja,SP
delivered,jaragua do sul,SC
delivered,americana,SP
delivered,rio do pires,BA
delivered,guarulhos,SP
delivered,parauapebas,PA
delivered,campestre do maranhao,MA
delivered,curitiba,PR
delivered,campinas,SP
delivered,salvador,BA
delivered,porto alegre,RS
delivered,sao bernardo do campo,SP
delivered,uberlandia,MG
delivered,sao paulo,SP
delivered,ouro preto,MG
delivered,brasilia,DF
delivered,uberaba,MG
delivered,chavantes,SP
delivered,campo largo,PR
delivered,sao bernardo do campo,SP
delivered,herval d'oeste,SC
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,guarapuava,PR
delivered,vila velha,ES
delivered,caldas novas,GO
delivered,rio de janeiro,RJ
delivered,sao bernardo do campo,SP
delivered,itabira,MG
delivered,santos,SP
delivered,sao caetano do sul,SP
delivered,jundiai,SP
delivered,valparaiso de goias,GO
delivered,itapaje,CE
delivered,joinville,SC
delivered,sao vicente,SP
delivered,rio de janeiro,RJ
delivered,nova iguacu,RJ
delivered,novo hamburgo,RS
delivered,santo andre,SP
delivered,porto alegre,RS
delivered,apucarana,PR
delivered,sao bernardo do campo,SP
delivered,rolante,RS
delivered,juiz de fora,MG
delivered,campo grande,MS
delivered,rio de janeiro,RJ
delivered,ponta grossa,PR
delivered,rio brilhante,MS
delivered,porto alegre,RS
delivered,maua,SP
delivered,macae,RJ
delivered,ribeirao preto,SP
delivered,mogi das cruzes,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,taboao da serra,SP
delivered,curvelo,MG
delivered,quixada,CE
delivered,rio de janeiro,RJ
delivered,volta redonda,RJ
delivered,conceicao do araguaia,PA
delivered,rondonopolis,MT
delivered,rio de janeiro,RJ
delivered,ipero,SP
delivered,caxias do sul,RS
delivered,sao paulo,SP
delivered,bocaina,SP
delivered,jundiai,SP
delivered,ribeirao preto,SP
delivered,atibaia,SP
delivered,bauru,SP
delivered,itaborai,RJ
delivered,sao jose do rio preto,SP
delivered,itaipulandia,PR
delivered,tres coroas,RS
delivered,sao paulo,SP
delivered,sao luis,MA
delivered,esmeraldas,MG
delivered,sao paulo,SP
delivered,taubate,SP
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,buri,SP
delivered,vicentinopolis,GO
delivered,belo horizonte,MG
delivered,aparecida de goiania,GO
delivered,carapicuiba,SP
delivered,angra dos reis,RJ
delivered,neves paulista,SP
delivered,franca,SP
delivered,belem,PA
delivered,jacarei,SP
delivered,franca,SP
delivered,mesquita,RJ
delivered,sao caetano do sul,SP
delivered,rio de janeiro,RJ
delivered,hortolandia,SP
delivered,agua branca,PI
delivered,rio de janeiro,RJ
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,campinas,SP
delivered,sao paulo,SP
delivered,sao mateus,ES
delivered,garca,SP
delivered,paulinia,SP
delivered,barra mansa,RJ
delivered,rio de janeiro,RJ
delivered,palmital,SP
delivered,aracaju,SE
delivered,costa rica,MS
delivered,manhuacu,MG
delivered,paulo afonso,BA
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,osasco,SP
delivered,florianopolis,SC
delivered,sobral,CE
delivered,jaragua do sul,SC
delivered,brasilia,DF
delivered,itajai,SC
delivered,januaria,MG
delivered,novo gama,GO
delivered,sao paulo,SP
unavailable,rio de janeiro,RJ
delivered,votorantim,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,piracicaba,SP
delivered,rio de janeiro,RJ
delivered,sao caetano do sul,SP
delivered,nova canaa paulista,SP
delivered,porto velho,RO
delivered,tres arroios,RS
delivered,vila nova,PR
canceled,sao paulo,SP
delivered,piraquara,PR
delivered,mogi mirim,SP
delivered,guarulhos,SP
delivered,belo horizonte,MG
delivered,jequeri,MG
delivered,macapa,AP
delivered,pato branco,PR
delivered,niteroi,RJ
delivered,belo horizonte,MG
delivered,recife,PE
delivered,marilia,SP
delivered,sao paulo,SP
delivered,salvador,BA
delivered,barbacena,MG
delivered,rio de janeiro,RJ
delivered,goianesia,GO
delivered,praia grande,SP
delivered,mesquita,RJ
delivered,campanha,MG
delivered,itaoca,ES
delivered,juiz de fora,MG
delivered,sao tiago,MG
delivered,nova granada,SP
delivered,sao paulo,SP
delivered,belem,PA
delivered,sao leopoldo,RS
delivered,foz do iguacu,PR
delivered,guarulhos,SP
delivered,itu,SP
delivered,rondonopolis,MT
delivered,curitiba,PR
delivered,bonfim paulista,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,presidente prudente,SP
delivered,cubatao,SP
delivered,ceres,GO
delivered,barra do garcas,MT
delivered,alvorada,RS
delivered,duque de caxias,RJ
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,monte alto,SP
delivered,sao paulo,SP
delivered,belem,PA
delivered,goiania,GO
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,sao paulo,SP
delivered,itaguai,RJ
delivered,montenegro,RS
delivered,carmopolis de minas,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,resende,RJ
delivered,bela vista,MS
delivered,salvador,BA
delivered,navegantes,SC
delivered,nova iguacu,RJ
delivered,belo horizonte,MG
delivered,campina grande,PB
delivered,umuarama,PR
delivered,itauna,MG
delivered,pau d'arco,PA
delivered,sao paulo,SP
shipped,cataguases,MG
delivered,canoas,RS
delivered,rio grande,RS
delivered,imperatriz,MA
delivered,piracicaba,SP
shipped,sao paulo,SP
delivered,mage,RJ
delivered,pelotas,RS
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,salvador,BA
delivered,salvador,BA
delivered,para de minas,MG
delivered,osasco,SP
delivered,capao da canoa,RS
delivered,sao paulo,SP
delivered,jacutinga,MG
delivered,domingos martins,ES
delivered,cuiaba,MT
delivered,itaquaquecetuba,SP
delivered,treze tilias,SC
delivered,sao paulo,SP
delivered,blumenau,SC
delivered,sao paulo,SP
delivered,campinapolis,MT
delivered,florianopolis,SC
delivered,missal,PR
delivered,praia grande,SP
delivered,brasilia,DF
delivered,rio das ostras,RJ
delivered,guarulhos,SP
delivered,vitoria de santo antao,PE
delivered,salinas,MG
delivered,manaus,AM
delivered,prata,MG
delivered,patrocinio paulista,SP
delivered,vitoria da conquista,BA
delivered,paraisopolis,MG
delivered,itabira,MG
delivered,avare,SP
delivered,engenheiro coelho,SP
delivered,indiana,SP
delivered,carangola,MG
delivered,joinville,SC
delivered,sao paulo,SP
delivered,goiania,GO
delivered,ubatuba,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
canceled,sao paulo,SP
delivered,rio negro,PR
delivered,taubate,SP
delivered,rio de janeiro,RJ
processing,nova iguacu,RJ
delivered,sao paulo,SP
delivered,campos altos,MG
delivered,sao joao del rei,MG
delivered,alto alegre do maranhao,MA
delivered,sao sebastiao do alto,RJ
delivered,belo horizonte,MG
delivered,mogi das cruzes,SP
delivered,sao paulo,SP
delivered,ibiraja,BA
delivered,prudentopolis,PR
delivered,rio de contas,BA
delivered,campinas,SP
delivered,cavalcante,GO
delivered,mage,RJ
delivered,camboriu,SC
delivered,niteroi,RJ
delivered,jardim do serido,RN
delivered,mara rosa,GO
delivered,piracaia,SP
delivered,chapeco,SC
delivered,sao vicente,SP
delivered,fortaleza,CE
delivered,bauru,SP
delivered,imbe,RS
delivered,rio de janeiro,RJ
delivered,conchal,SP
delivered,nova era,MG
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,itaberai,GO
delivered,sao paulo,SP
delivered,almenara,MG
delivered,uberaba,MG
delivered,sao paulo,SP
delivered,pocos de caldas,MG
shipped,sao paulo,SP
delivered,santo andre,SP
delivered,rio de janeiro,RJ
delivered,louveira,SP
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,toledo,PR
delivered,sao paulo,SP
delivered,registro,SP
delivered,mogi mirim,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,campinas,SP
delivered,piracicaba,SP
delivered,uruacu,GO
delivered,sao bernardo do campo,SP
delivered,sao paulo,SP
delivered,ico,CE
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,jau,SP
delivered,goiania,GO
delivered,florianopolis,SC
delivered,campinas,SP
delivered,brusque,SC
delivered,apucarana,PR
delivered,montes claros,MG
delivered,sao paulo,SP
delivered,imbituba,SC
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,quatigua,PR
delivered,ituiutaba,MG
delivered,hortolandia,SP
delivered,imbe,RS
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,campinas,SP
delivered,sao miguel,RN
delivered,embu das artes,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,jequie,BA
delivered,rio de janeiro,RJ
delivered,guarulhos,SP
shipped,rio de janeiro,RJ
delivered,rio de janeiro,RJ
invoiced,florianopolis,SC
delivered,caraguatatuba,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,cristalandia,TO
delivered,santos,SP
delivered,primavera do leste,MT
unavailable,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,bento goncalves,RS
unavailable,telemaco borba,PR
delivered,rio de janeiro,RJ
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,belo horizonte,MG
delivered,taubate,SP
delivered,caieiras,SP
delivered,costa rica,MS
delivered,embu das artes,SP
delivered,salto,SP
delivered,niteroi,RJ
shipped,campinas,SP
delivered,jatai,GO
delivered,sao bernardo do campo,SP
delivered,brasilia,DF
delivered,juazeiro do norte,CE
delivered,resende,RJ
delivered,ribeirao preto,SP
delivered,riacho de santo antonio,PB
delivered,curitiba,PR
delivered,sao paulo,SP
delivered,feira de santana,BA
delivered,rio de janeiro,RJ
delivered,sao goncalo,RJ
delivered,rio de janeiro,RJ
delivered,rio das ostras,RJ
delivered,ourinhos,SP
delivered,belford roxo,RJ
delivered,sao paulo,SP
delivered,montes claros,MG
delivered,belo horizonte,MG
delivered,belo horizonte,MG
delivered,rio de janeiro,RJ
delivered,osasco,SP
delivered,sao paulo,SP
delivered,belford roxo,RJ
delivered,campo grande,MS
delivered,sorocaba,SP
delivered,presidente prudente,SP
delivered,indaiatuba,SP
delivered,curitiba,PR
delivered,uniao dos palmares,AL
delivered,novo repartimento,PA
delivered,sao paulo,SP
delivered,ribeirao preto,SP
shipped,sapucaia,RJ
delivered,quatro bocas,PA
delivered,castanhal,PA
delivered,sao paulo,SP
delivered,juazeiro do norte,CE
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,conceicao das pedras,MG
delivered,sorocaba,SP
delivered,goiania,GO
delivered,sorocaba,SP
delivered,nilopolis,RJ
shipped,miracema,RJ
delivered,arenopolis,GO
delivered,areal,RJ
delivered,feira de santana,BA
delivered,sorocaba,SP
delivered,campo bom,RS
delivered,pirassununga,SP
delivered,sao paulo,SP
delivered,salvador,BA
delivered,brasilia,DF
delivered,itatiba,SP
delivered,sao paulo,SP
delivered,belo horizonte,MG
delivered,porto alegre,RS
delivered,sao paulo,SP
delivered,belo jardim,PE
delivered,artur nogueira,SP
unavailable,sorocaba,SP
delivered,curitiba,PR
canceled,abre campo,MG
delivered,campo largo,PR
delivered,brasilia,DF
delivered,ariquemes,RO
delivered,santo andre,SP
delivered,ferraz de vasconcelos,SP
delivered,santa rita do sapucai,MG
delivered,recife,PE
delivered,varzea paulista,SP
delivered,osasco,SP
delivered,anapolis,GO
delivered,timbe do sul,SC
delivered,guarulhos,SP
delivered,alem paraiba,MG
delivered,santos,SP
delivered,salvador,BA
delivered,itajuba,MG
delivered,volta redonda,RJ
delivered,praia grande,SP
delivered,cajamar,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,prado,BA
delivered,nova fatima,PR
delivered,diadema,SP
delivered,campinas,SP
delivered,praia grande,SP
delivered,recife,PE
delivered,campinas,SP
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,sao gotardo,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,cotia,SP
delivered,sao jose do rio preto,SP
delivered,sao paulo,SP
delivered,nilopolis,RJ
delivered,sao paulo,SP
delivered,caete,MG
delivered,curitiba,PR
delivered,formiga,MG
delivered,luiz alves,SC
delivered,rio de janeiro,RJ
delivered,matinhos,PR
delivered,chui,RS
delivered,perola independente,PR
delivered,sao paulo,SP
delivered,jundiai,SP
delivered,barbacena,MG
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,nova iguacu,RJ
delivered,cacador,SC
delivered,vitoria,ES
delivered,araras,SP
delivered,conceicao dos ouros,MG
processing,sao sebastiao do cai,RS
delivered,maceio,AL
delivered,conquista,MG
processing,sao paulo,SP
delivered,jundiai,SP
delivered,brasilia,DF
delivered,sao sebastiao do passe,BA
delivered,belo horizonte,MG
delivered,pocos de caldas,MG
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,armacao dos buzios,RJ
delivered,taubate,SP
delivered,nova prata,RS
delivered,itaborai,RJ
delivered,sao pedro da aldeia,RJ
delivered,sao paulo,SP
delivered,coronel fabriciano,MG
delivered,sao paulo,SP
delivered,campos dos goytacazes,RJ
delivered,goianesia do para,PA
delivered,sao paulo,SP
delivered,saquarema,RJ
delivered,ivaipora,PR
delivered,aruja,SP
delivered,florianopolis,SC
delivered,sao paulo,SP
delivered,itapema,SC
delivered,maringa,PR
delivered,caucaia,CE
delivered,lajeado,RS
delivered,itaiopolis,SC
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,cascavel,PR
delivered,porto alegre,RS
delivered,rio de janeiro,RJ
delivered,vicosa,MG
delivered,diadema,SP
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,indaiatuba,SP
delivered,sao paulo,SP
delivered,pilar do sul,SP
delivered,fortaleza,CE
delivered,goiania,GO
delivered,vitoria,ES
delivered,gramado,RS
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,rio de janeiro,RJ
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,agudos,SP
delivered,catole do rocha,PB
delivered,belem,PA
delivered,angra dos reis,RJ
processing,biguacu,SC
delivered,londrina,PR
delivered,narandiba,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,diadema,SP
delivered,piratininga,SP
delivered,curitiba,PR
delivered,bambui,MG
delivered,sao paulo,SP
delivered,osorio,RS
delivered,sao jose do rio preto,SP
delivered,sao paulo,SP
delivered,goiania,GO
delivered,alvarenga,MG
delivered,brasilia,DF
delivered,indaiatuba,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,torres,RS
delivered,diadema,SP
delivered,curitiba,PR
delivered,taboao da serra,SP
delivered,sao goncalo,RJ
delivered,sao paulo,SP
delivered,diadema,SP
delivered,sao paulo,SP
delivered,campinas,SP
delivered,pompeia,SP
delivered,maceio,AL
delivered,diadema,SP
delivered,diadema,SP
delivered,sao paulo,SP
delivered,varjao de minas,MG
delivered,petrolina,PE
delivered,guajara-mirim,RO
delivered,jacarei,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,nova europa,SP
delivered,valenca do piaui,PI
delivered,santa luzia,MA
delivered,sao paulo,SP
delivered,nova iguacu,RJ
delivered,campinas,SP
delivered,aparecida de goiania,GO
delivered,governador valadares,MG
delivered,sao paulo,SP
delivered,sao jose dos campos,SP
delivered,campinas,SP
delivered,bequimao,MA
delivered,dois corregos,SP
delivered,caete,MG
delivered,salvador,BA
delivered,suzano,SP
delivered,pesqueira,PE
delivered,sao paulo,SP
delivered,sumare,SP
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,pimenta,MG
delivered,marau,RS
delivered,itabira,MG
delivered,pinhalzinho,SP
canceled,curitiba,PR
delivered,bauru,SP
delivered,sorocaba,SP
delivered,carapicuiba,SP
delivered,santos,SP
delivered,rio de janeiro,RJ
delivered,vila velha,ES
delivered,lajeado,RS
delivered,guarulhos,SP
delivered,sao paulo,SP
delivered,jacarei,SP
delivered,belo horizonte,MG
delivered,barueri,SP
delivered,piripa,BA
delivered,mineiros,GO
delivered,juazeiro,BA
delivered,itapeva,SP
delivered,mafra,SC
delivered,indaial,SC
delivered,mongagua,SP
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,guaruja,SP
delivered,sao vicente,SP
delivered,catanduva,SP
delivered,manhuacu,MG
shipped,juazeiro do norte,CE
delivered,joinville,SC
delivered,diadema,SP
delivered,porto alegre,RS
delivered,goiania,GO
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,vitoria,ES
delivered,caieiras,SP
delivered,sao paulo,SP
delivered,rio claro,SP
delivered,maua,SP
delivered,cosmopolis,SP
delivered,duartina,SP
delivered,fortaleza,CE
delivered,rio de janeiro,RJ
delivered,jundiai,SP
shipped,rio de janeiro,RJ
delivered,belem,PA
delivered,lorena,SP
delivered,sao paulo,SP
delivered,cachoeira do sul,RS
delivered,belo horizonte,MG
delivered,goiania,GO
delivered,brasilia,DF
delivered,xangri-la,RS
delivered,goiania,GO
delivered,guarulhos,SP
delivered,guarulhos,SP
delivered,brasilia,DF
delivered,fortaleza,CE
delivered,timoteo,MG
delivered,niteroi,RJ
delivered,sao paulo,SP
delivered,rio de janeiro,RJ
delivered,bauru,SP
delivered,sao paulo,SP
delivered,fortaleza,CE
delivered,santos,SP
delivered,itapevi,SP
delivered,guara,DF
delivered,lontras,SC
delivered,tubarao,SC
delivered,sao paulo,SP
delivered,cacapava,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,aparecida,SP
delivered,nova friburgo,RJ
delivered,americana,SP
delivered,sao paulo,SP
delivered,brasilia,DF
delivered,rio de janeiro,RJ
delivered,almenara,MG
delivered,rio de janeiro,RJ
delivered,sao bernardo do campo,SP
delivered,jacarei,SP
delivered,caxias do sul,RS
delivered,sorocaba,SP
delivered,carapicuiba,SP
delivered,cambiasca,RJ
delivered,salvador,BA
delivered,barueri,SP
delivered,rio de janeiro,RJ
delivered,mirassol,SP
delivered,suzano,SP
delivered,petrolina,PE
delivered,capao bonito,SP
delivered,sao paulo,SP
delivered,pedro leopoldo,MG
delivered,porto alegre,RS
delivered,ribeirao preto,SP
delivered,tatui,SP
delivered,taubate,SP
delivered,sao paulo,SP
delivered,guarulhos,SP
delivered,suzano,SP
delivered,belo horizonte,MG
delivered,santo andre,SP
delivered,sao paulo,SP
delivered,sao paulo,SP
delivered,vargem grande,MA
delivered,teresina,PI
delivered,anapolis,GO
delivered,formiga,MG
delivered,sao paulo,SP
delivered,ponta grossa,PR
delivered,conceicao do caninde,PI
delivered,buritizal,SP
delivered,anapolis,GO
delivered,guararema,SP
delivered,campo formoso,BA
shipped,duque de caxias,RJ
delivered,curitiba,PR
delivered,salvador,BA
delivered,goiatuba,GO
delivered,rio de janeiro,RJ
delivered,sao paulo,SP
delivered,sao jose do vale do rio preto,RJ
delivered,sao jose,SC
delivered,brasilia,DF
delivered,feira de santana,BA
delivered,maceio,AL
delivered,rio de janeiro,RJ
delivered,varzea paulista,SP
delivered,pindamonhangaba,SP
delivered,mercedes,PR
delivered,campinas,SP
delivered,sao paulo,SP
delivered,maceio,AL
unavailable,joao pessoa,PB
delivered,brasilia,DF
delivered,salvador,BA
delivered,sao paulo,SP
